,active,age,birth_city,birth_country,birth_date,birth_state,college,depth_chart_order,depth_chart_position,espn_id,fantasy_data_id,fantasy_positions,first_name,gsis_id,hashtag,height,high_school,injury_body_part,injury_notes,injury_start_date,injury_status,last_name,metadata,news_updated,number,pandascore_id,player_id,position,practice_description,practice_participation,rotowire_id,rotoworld_id,search_first_name,search_full_name,search_last_name,search_rank,sport,sportradar_id,stats_id,status,swish_id,team,weight,yahoo_id,years_exp
55,False,31.0,,,1989-04-27,,Cincinnati,,,14954.0,13896.0,[<NFLPosition.DL: 'DL'>],John,,#johnhughes-NFL-FA-91,"6'2""",Lincoln (OH),,,,InjuryStatus.NA,Hughes,,1534082406005.0,91.0,,1080,NFLPosition.DT,,PracticeParticipation.NA,8221.0,,john,johnhughes,hughes,9999999.0,Sport.NFL,51e6e64c-7150-4588-847a-44b9ce7e0903,382267.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,320,25797.0,8.0
56,True,,,,,,North Texas,,,,,[<NFLPosition.DL: 'DL'>],Dion,,#dionnovil-NFL-FA-63,76,Wylie (TX),,,,InjuryStatus.NA,Novil,,,63.0,,8738,NFLPosition.DT,,PracticeParticipation.NA,16410.0,,dion,dionnovil,novil,9999999.0,Sport.NFL,55082050-d208-11ec-ab20-b37737d70cc4,,NFLPlayerStatus.ACTIVE,1056462.0,NFLTeam.NA,308,,0.0
57,True,23.0,,,1999-05-13,,Cincinnati,2.0,LT,,,"[<NFLPosition.OT: 'OT'>, <NFLPosition.OL: 'OL'>]",James,,#jameshudson-NFL-CLE-66,77,Central Catholic (OH),,,,InjuryStatus.NA,Hudson,,1640297739252.0,66.0,,7728,NFLPosition.OT,,PracticeParticipation.NA,15498.0,,james,jameshudson,hudson,9999999.0,Sport.NFL,9a147206-ba5e-49b9-801c-a7f6832be2c5,,NFLPlayerStatus.ACTIVE,1074707.0,NFLTeam.CLE,313,,1.0
58,True,27.0,,,1994-01-20,,San Jose State,,,2981193.0,18568.0,[<NFLPosition.LS: 'LS'>],Ryan,,#ryandisalvo-NFL-FA-49,76,Hollister,,,,InjuryStatus.NA,DiSalvo,,1508894701681.0,49.0,,3756,NFLPosition.LS,,PracticeParticipation.NA,11584.0,,ryan,ryandisalvo,disalvo,9999999.0,Sport.NFL,560dbfe1-923d-49ef-a5dd-a24b2f6b1f5d,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,240,29826.0,6.0
59,False,28.0,,,1989-02-28,,Texas Tech,,,2577644.0,17342.0,[<NFLPosition.DL: 'DL'>],Leon,,#leonmackey-NFL-FA-78,"6'5""",,,,,InjuryStatus.NA,Mackey,,,78.0,,2874,NFLPosition.DE,,PracticeParticipation.NA,,,leon,leonmackey,mackey,9999999.0,Sport.NFL,e4192fdc-8e9d-43d1-91f0-0ca77f673920,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,260,28367.0,1.0
60,True,29.0,,,1993-06-01,,Florida State,2.0,FS,2977661.0,16839.0,[<NFLPosition.DB: 'DB'>],P.J.,00-0032059,#pjwilliams-NFL-NO-26,72,Vanguard (FL),,,,InjuryStatus.QUESTIONABLE,Williams,,1670106031747.0,26.0,,2383,NFLPosition.CB,,PracticeParticipation.NA,10409.0,10449.0,pj,pjwilliams,williams,9999999.0,Sport.NFL,36538da8-9ac7-4f7d-beb4-8b773da4a080,,NFLPlayerStatus.ACTIVE,691535.0,NFLTeam.NO,196,28466.0,7.0
61,True,24.0,,,1998-12-09,,Central Michigan,,,,,[<NFLPosition.WR: 'WR'>],Kalil,,#kalilpimpleton-NFL-NYG-81,69,Muskegon (MI),,,,InjuryStatus.NA,Pimpleton,{'source_id': '8bc677f4-c34b-4ef6-960d-054b7b3d42a0'},1662138349756.0,81.0,,8248,NFLPosition.WR,,PracticeParticipation.NA,16168.0,,kalil,kalilpimpleton,pimpleton,9999999.0,Sport.NFL,580225c0-d321-11ec-8b77-45b1765fd110,,NFLPlayerStatus.ACTIVE,976983.0,NFLTeam.NYG,172,,0.0
62,True,26.0,,,1996-02-02,,Temple,2.0,SS,4044133.0,22226.0,[<NFLPosition.DB: 'DB'>],Sam,,#samfranklin-NFL-CAR-42,75,Citrus (FL),,,,InjuryStatus.NA,Franklin,,1640733002767.0,42.0,,7224,NFLPosition.DB,,PracticeParticipation.NA,14931.0,,sam,samfranklin,franklin,9999999.0,Sport.NFL,3b1bb0da-607a-4502-8855-8ab5095334da,,NFLPlayerStatus.ACTIVE,943656.0,NFLTeam.CAR,210,33137.0,2.0
63,True,25.0,,,1996-04-18,,Maine,,,3120540.0,21319.0,[<NFLPosition.TE: 'TE'>],Drew, 00-0035484,#drewbelcher-NFL-FA-82,75,Reading Memorial (MA),,,,InjuryStatus.NA,Belcher,,1568813121831.0,82.0,,6374,NFLPosition.TE,,PracticeParticipation.NA,14041.0,,drew,drewbelcher,belcher,9999999.0,Sport.NFL,7467134f-8eb3-4fde-ac64-e2fc9f9789db,830271.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,250,32153.0,3.0
64,True,30.0,,,1992-07-12,,Georgia State,,,17051.0,16308.0,[<NFLPosition.WR: 'WR'>],Albert,00-0030669,#albertwilson-NFL-LV-12,69,Port St. Lucie (FL),,,,InjuryStatus.NA,Wilson,,1666648819605.0,12.0,,2025,NFLPosition.WR,,PracticeParticipation.NA,9491.0,9572.0,albert,albertwilson,wilson,9999999.0,Sport.NFL,2958ea86-e2dc-4719-93e5-cc9d093ca963,556955.0,NFLPlayerStatus.ACTIVE,556955.0,NFLTeam.LV,195,28046.0,8.0
65,True,24.0,,,1997-05-05,,UTSA,,,3914595.0,20958.0,[<NFLPosition.LB: 'LB'>],Josiah, 00-0035016,#josiahtauaefa-NFL-FA-0,73,Lake Dallas (TX),,,,InjuryStatus.NA,Tauaefa,,1599605455494.0,0.0,,6160,NFLPosition.ILB,,PracticeParticipation.NA,13487.0,,josiah,josiahtauaefa,tauaefa,1604.0,Sport.NFL,18750e3f-5625-4253-ac44-61c6b8fc07d4,881829.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,232,32241.0,3.0
66,False,32.0,,,1988-05-21,,South Carolina,,,14342.0,15603.0,[<NFLPosition.P: 'P'>],Spencer,,#spencerlanning-NFL-FA-4,"5'11""",York Comprehensive (SC),,,,InjuryStatus.NA,Lanning,,,4.0,,1707,NFLPosition.P,,PracticeParticipation.NA,,,spencer,spencerlanning,lanning,9999999.0,Sport.NFL,4ca3e1bb-6604-41df-b86f-4b07c758421c,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,200,25150.0,9.0
67,False,,,,,,,,,,17867.0,,Dean,,#deanspanos-NFL-FA-0,,,,,,InjuryStatus.NA,Spanos,,,0.0,,3114,NFLPosition.NA,,PracticeParticipation.NA,,9467.0,dean,deanspanos,spanos,9999999.0,Sport.NFL,,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,,,0.0
68,True,40.0,,,1981-08-26,,Maryland,,,9276.0,5083.0,[<NFLPosition.LS: 'LS'>],Jon, 00-0023177,#joncondo-NFL-FA-59,75,Philipsburg-Osceola (PA),,,,InjuryStatus.NA,Condo,,1569283535171.0,59.0,,199,NFLPosition.LS,,PracticeParticipation.NA,7122.0,,jon,joncondo,condo,9999999.0,Sport.NFL,9c6d7765-03dd-4266-aeaa-926e5a85235f,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,240,7455.0,17.0
69,True,30.0,,,1992-02-09,,Duke,1.0,LG,2512477.0,16789.0,"[<NFLPosition.OL: 'OL'>, <NFLPosition.OG: 'OG'>]",Laken,00-0032234,#lakentomlinson-NFL-NYJ-78,75,Lane Technical (IL),,,,InjuryStatus.NA,Tomlinson,,1647288014114.0,78.0,,2333,NFLPosition.OL,,PracticeParticipation.NA,10269.0,10454.0,laken,lakentomlinson,tomlinson,9999999.0,Sport.NFL,d0b7699f-5e18-4631-813d-2f709ee4b281,,NFLPlayerStatus.ACTIVE,556181.0,NFLTeam.NYJ,323,28416.0,7.0
70,False,32.0,,,1989-07-10,,New Mexico State,,,14157.0,13236.0,[<NFLPosition.DB: 'DB'>],Davon,00-0028069,#davonhouse-NFL-FA-0,72,Palmdale (CA),,,,InjuryStatus.NA,House,,1539104710413.0,0.0,,929,NFLPosition.CB,,PracticeParticipation.NA,7518.0,6574.0,davon,davonhouse,house,9999999.0,Sport.NFL,bb6c7928-54f1-43bd-bf14-f2645644dda9,410959.0,NFLPlayerStatus.INJURED_RESERVE,,NFLTeam.NA,195,24918.0,11.0
71,True,28.0,,,1994-04-30,,Louisiana Tech,2.0,SWR,3040569.0,19064.0,[<NFLPosition.WR: 'WR'>],Trent,00-0033292,#trenttaylor-NFL-CIN-11,68,Evangel Christian Academy (LA),,,,InjuryStatus.QUESTIONABLE,Taylor,,1671054630827.0,11.0,,4218,NFLPosition.WR,,PracticeParticipation.NA,11881.0,12305.0,trent,trenttaylor,taylor,9999999.0,Sport.NFL,3e2e74e9-18a8-4275-9437-b275db27e2ff,733849.0,NFLPlayerStatus.ACTIVE,733849.0,NFLTeam.CIN,181,30290.0,5.0
72,True,24.0,,,1998-07-16,,UCLA,2.0,SWR,,,[<NFLPosition.RB: 'RB'>],Demetric,,#demetricfelton-NFL-CLE-25,69,Great Oak (CA),,,,InjuryStatus.NA,Felton,{'source_id': 'db0c451f-c60a-4865-9eb2-38db5aa86a1e'},1670247352980.0,25.0,,7609,NFLPosition.RB,,PracticeParticipation.NA,15266.0,,demetric,demetricfelton,felton,649.0,Sport.NFL,0752f1c9-fc3e-44bc-b6ad-03f8f7f4191c,,NFLPlayerStatus.ACTIVE,914812.0,NFLTeam.CLE,189,,1.0
73,True,25.0,,,1997-08-07,,Arizona,1.0,NT,,,[<NFLPosition.DL: 'DL'>],Roy,,#roylopez-NFL-HOU-91,74,Mesquite (AZ),,,,InjuryStatus.QUESTIONABLE,Lopez,,1662612647720.0,91.0,,7799,NFLPosition.DT,,PracticeParticipation.NA,15610.0,,roy,roylopez,lopez,9999999.0,Sport.NFL,23a30b80-1549-4ae8-afac-0fa99636c71e,,NFLPlayerStatus.ACTIVE,912754.0,NFLTeam.HOU,318,,1.0
74,True,31.0,,,1990-11-01,,West Texas A&amp;M,,,,,[<NFLPosition.K: 'K'>],Sergio,,#sergiocastillo-NFL-FA-6,71,La Joya (TX),,,,InjuryStatus.NA,Castillo,,1608166802697.0,6.0,,7515,NFLPosition.K,,PracticeParticipation.NA,9844.0,,sergio,sergiocastillo,castillo,,Sport.NFL,1f2c7574-f56a-47b3-bd75-5dd0d5ff8d93,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,195,,8.0
75,True,30.0,,,1992-03-24,,Southern Illinois,2.0,TE,2508256.0,16903.0,[<NFLPosition.TE: 'TE'>],MyCole,00-0031585,#mycolepruitt-NFL-ATL-85,74,Kirkwood (MO),,,,InjuryStatus.NA,Pruitt,{'injury_override_regular_2020_5': 'Active'},1670255454579.0,85.0,,2446,NFLPosition.TE,,PracticeParticipation.NA,10251.0,,mycole,mycolepruitt,pruitt,396.0,Sport.NFL,f22b34cf-6ecf-4522-9c77-1da275dfda7d,552586.0,NFLPlayerStatus.ACTIVE,552586.0,NFLTeam.ATL,258,28531.0,7.0
76,True,25.0,,,1997-06-22,,South Carolina,2.0,NB,4259493.0,21239.0,[<NFLPosition.DB: 'DB'>],Keisean, 00-0035133,#keiseannixon-NFL-GB-25,70,Salesian (CA),,,,InjuryStatus.NA,Nixon,,1670256354171.0,25.0,,6333,NFLPosition.CB,,PracticeParticipation.NA,13701.0,,keisean,keiseannixon,nixon,678.0,Sport.NFL,e94ac14d-0122-4dc8-ad20-b71226cb8cfe,,NFLPlayerStatus.ACTIVE,1067178.0,NFLTeam.GB,200,32348.0,3.0
77,False,29.0,,,1992-05-30,,"Albany, N.Y.",,,2508328.0,17121.0,[<NFLPosition.TE: 'TE'>],Brian,00-0032089,#brianparker-NFL-FA-89,76,McQuaid Jesuit (NY),,,,InjuryStatus.NA,Parker,,1571521825824.0,89.0,,2653,NFLPosition.TE,,PracticeParticipation.NA,10661.0,,brian,brianparker,parker,9999999.0,Sport.NFL,c5606f69-f550-4b4a-b61a-f1f71142a32f,556849.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,265,28688.0,7.0
78,False,31.0,,,1990-09-10,,Wake Forest,,,15973.0,14891.0,[<NFLPosition.RB: 'RB'>],Tommy,00-0030112,#tommybohanon-NFL-FA-48,73,North Fort Myers (FL),,,,InjuryStatus.NA,Bohanon,,1608080451561.0,48.0,,1369,NFLPosition.FB,,PracticeParticipation.NA,8987.0,,tommy,tommybohanon,bohanon,9999999.0,Sport.NFL,97c96dce-9b33-4d0e-ba01-5eb629192d19,496208.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,246,26838.0,9.0
79,True,23.0,,,1999-01-20,,Baylor,1.0,LDE,4259181.0,21894.0,[<NFLPosition.DL: 'DL'>],James,,#jameslynch-NFL-MIN-92,76,Round Rock (TX),,,,InjuryStatus.QUESTIONABLE,Lynch,,1663016762148.0,92.0,,6858,NFLPosition.DT,,PracticeParticipation.NA,14499.0,,james,jameslynch,lynch,9999999.0,Sport.NFL,ce8b21f7-6f93-40e6-8068-0432e10d855f,,NFLPlayerStatus.ACTIVE,1066890.0,NFLTeam.MIN,295,32800.0,2.0
80,True,26.0,,,1995-11-29,,Oklahoma State,,,3122442.0,20573.0,[<NFLPosition.DB: 'DB'>],Ramon,00-0034224,#ramonrichards-NFL-FA-47,71,Brackenridge,,,,InjuryStatus.NA,Richards,,,47.0,,5527,NFLPosition.SS,,PracticeParticipation.NA,13146.0,,ramon,ramonrichards,richards,9999999.0,Sport.NFL,cc5a9d4b-7838-470d-8c36-182e97ff161d,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,188,31448.0,4.0
81,False,27.0,,,1994-12-13,,Utah,,,3052502.0,19628.0,[<NFLPosition.DB: 'DB'>],Dominique,00-0033845,#dominiquehatfield-NFL-FA-36,70,Crenshaw (CA),,,,InjuryStatus.NA,Hatfield,,1573603256747.0,36.0,,4720,NFLPosition.CB,,PracticeParticipation.NA,12317.0,,dominique,dominiquehatfield,hatfield,9999999.0,Sport.NFL,2cf86b24-50e1-4047-83cb-afd82b17aa91,733254.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,178,30865.0,5.0
82,False,29.0,,,1989-02-10,,Pittsburgh,,,15353.0,16725.0,[<NFLPosition.DL: 'DL'>],Chas,,#chasalecxih-NFL-FA-65,"6'4""",,,,,InjuryStatus.NA,Alecxih,,,65.0,,2288,NFLPosition.DT,,PracticeParticipation.NA,8472.0,,chas,chasalecxih,alecxih,9999999.0,Sport.NFL,1fde3c16-427a-4b51-9d0c-904a5d7a3e6d,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,304,26268.0,1.0
83,False,33.0,,,1987-09-01,,Boston College,,,14262.0,13140.0,[<NFLPosition.LB: 'LB'>],Mark,00-0028620,#markherzlich-NFL-FA-44,"6'4""",Conestoga (PA),,,,InjuryStatus.NA,Herzlich,,1520893801859.0,44.0,,909,NFLPosition.LB,,PracticeParticipation.NA,7479.0,,mark,markherzlich,herzlich,9999999.0,Sport.NFL,30be69a5-f203-49dc-a354-19e4733a80da,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,246,25509.0,9.0
84,True,26.0,,,1995-02-08,,Oregon,,,3117315.0,19619.0,[<NFLPosition.LB: 'LB'>],Johnny,,#johnnyragin-NFL-FA-0,75,Wilsonville (OR),,,,InjuryStatus.NA,Ragin,{'injury_override_regular_2020_5': 'Active'},,0.0,,4712,NFLPosition.ILB,,PracticeParticipation.NA,,,johnny,johnnyragin,ragin,9999999.0,Sport.NFL,746168bc-d529-4fb9-bcd1-3fe9889b0027,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,225,30831.0,5.0
85,True,25.0,,,1996-10-03,,Buffalo,,,4257195.0,22161.0,"[<NFLPosition.LB: 'LB'>, <NFLPosition.DL: 'DL'>]",Ledarius,,#ledariusmack-NFL-FA-43,73,Lincoln Park Academy (FL),,,,InjuryStatus.QUESTIONABLE,Mack,,1653350713200.0,43.0,,7160,NFLPosition.LB,,PracticeParticipation.NA,14979.0,,ledarius,ledariusmack,mack,9999999.0,Sport.NFL,306d7e5a-f0f6-4b30-8484-5d933361278e,,NFLPlayerStatus.INACTIVE,1067139.0,NFLTeam.NA,237,33176.0,2.0
86,True,26.0,,,1995-03-04,,Florida State,,,4422420.0,21518.0,[<NFLPosition.OL: 'OL'>],Austin, 00-0035151,#austindroogsma-NFL-FA-66,75,Gulf Breeze,,,,InjuryStatus.NA,Droogsma,,,66.0,,6527,NFLPosition.G,,PracticeParticipation.NA,14169.0,,austin,austindroogsma,droogsma,9999999.0,Sport.NFL,7c218b81-76f2-45a1-b4a1-ac4e7a987c6c,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,310,32382.0,3.0
87,True,28.0,,,1994-08-12,,Chattanooga,2.0,C,2973637.0,19128.0,[<NFLPosition.OL: 'OL'>],Corey,00-0033793,#coreylevin-NFL-TEN-62,76,Dacula (GA),,,,InjuryStatus.NA,Levin,{'injury_override_regular_2020_5': 'COV'},1599193555149.0,62.0,,4282,NFLPosition.G,,PracticeParticipation.NA,11804.0,,corey,coreylevin,levin,9999999.0,Sport.NFL,e5266a8b-b610-4c5e-9bee-7269917ffd6f,,NFLPlayerStatus.ACTIVE,695430.0,NFLTeam.TEN,307,30330.0,5.0
88,False,32.0,,,1988-03-01,,Utah State,,,14031.0,12711.0,[<NFLPosition.DB: 'DB'>],Curtis,,#curtismarsh-NFL-FA-32,"6'1""",Royal (CA),,,,InjuryStatus.NA,Marsh,,,32.0,,789,NFLPosition.CB,,PracticeParticipation.NA,,,curtis,curtismarsh,marsh,9999999.0,Sport.NFL,4fc319fc-3b0f-4b32-a3f7-43a4d03e4e72,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,197,24877.0,9.0
89,True,29.0,,,1992-11-17,,Navy,,,2970472.0,18207.0,[<NFLPosition.RB: 'RB'>],Chris,,#chrisswain-NFL-FA-30,73,Mount de Sales Academy,,,,InjuryStatus.NA,Swain,,,30.0,,3443,NFLPosition.FB,,PracticeParticipation.NA,11490.0,,chris,chrisswain,swain,9999999.0,Sport.NFL,1a6927a9-1a96-4441-95ce-4833350a011c,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,245,29531.0,6.0
90,True,28.0,,,1994-05-26,,Virginia,,,2979655.0,18125.0,[<NFLPosition.DB: 'DB'>],Maurice,00-0032438,#mauricecanady-NFL-FA-27,73,Varina (VA),,,,InjuryStatus.NA,Canady,,1658852422923.0,27.0,,3364,NFLPosition.CB,,PracticeParticipation.NA,10936.0,,maurice,mauricecanady,canady,9999999.0,Sport.NFL,32884cc4-ff90-42d0-b02b-f9a7df6ce6fb,693989.0,NFLPlayerStatus.ACTIVE,693989.0,NFLTeam.NA,193,29443.0,6.0
91,True,22.0,,,2000-08-15,,Oklahoma,2.0,RDT,,,[<NFLPosition.DL: 'DL'>],Perrion,,#perrionwinfrey-NFL-CLE-97,76,Lake Park (IL),,,,InjuryStatus.NA,Winfrey,{'source_id': '34c06c35-d9cc-4344-ac78-3bf1fabc4948'},1669436126517.0,97.0,,8279,NFLPosition.DL,,PracticeParticipation.NA,16122.0,,perrion,perrionwinfrey,winfrey,9999999.0,Sport.NFL,6e0bbea3-5041-4473-b4c3-866392a2555b,,NFLPlayerStatus.ACTIVE,1213796.0,NFLTeam.CLE,290,,0.0
92,True,28.0,,,1993-11-29,,Texas-El Paso,,,2980119.0,19761.0,[<NFLPosition.TE: 'TE'>],Kent,,#kenttaylor-NFL-FA-0,78,,,,,InjuryStatus.NA,Taylor,,1525231801303.0,0.0,,4861,NFLPosition.TE,,PracticeParticipation.NA,12601.0,,kent,kenttaylor,taylor,9999999.0,Sport.NFL,69443f0b-8385-4eeb-871b-cbab8f1dddf0,694628.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,240,30957.0,4.0
93,True,23.0,,,1999-05-01,,Wisconsin,2.0,RDE,,,[<NFLPosition.DL: 'DL'>],Matt,,#matthenningsen-NFL-DEN-91,75,Menomonee Falls (WI),,,,InjuryStatus.NA,Henningsen,,1659421543457.0,91.0,,8495,NFLPosition.DE,,PracticeParticipation.NA,15915.0,,matt,matthenningsen,henningsen,9999999.0,Sport.NFL,38d9a47a-c3e3-4355-9995-c12782832728,,NFLPlayerStatus.ACTIVE,1065368.0,NFLTeam.DEN,291,,0.0
94,True,26.0,,,1996-10-04,,Tennessee,,,3915381.0,19957.0,[<NFLPosition.RB: 'RB'>],John,00-0034808,#johnkelly-NFL-CLE-41,70,Oak Park (MI),,,,InjuryStatus.NA,Kelly,,1662006320566.0,41.0,,5076,NFLPosition.RB,,PracticeParticipation.NA,12555.0,13212.0,john,johnkelly,kelly,576.0,Sport.NFL,27156b0b-e82d-4d02-8a04-ca1891d77110,879766.0,NFLPlayerStatus.ACTIVE,879766.0,NFLTeam.CLE,208,31145.0,4.0
95,True,,,,,,North Dakota State,,,,21395.0,[<NFLPosition.DB: 'DB'>],Jalen,,#jalenallison-NFL-FA-0,72,Papillion-La Vista (NE),,,,InjuryStatus.NA,Allison,,,0.0,,6631,NFLPosition.DB,,PracticeParticipation.NA,,,jalen,jalenallison,allison,9999999.0,Sport.NFL,4c4c9eb6-b7cc-41c9-b14f-92125832c8b5,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,188,,3.0
96,True,29.0,,,1992-07-05,,Pittsburgh,,,2513151.0,17759.0,[<NFLPosition.OL: 'OL'>],Matt,,#mattrotheram-NFL-FA-61,77,North Olmsted (OH),,,,InjuryStatus.NA,Rotheram,,,61.0,,3046,NFLPosition.G,,PracticeParticipation.NA,10834.0,,matt,mattrotheram,rotheram,9999999.0,Sport.NFL,f533b338-a3ae-4942-a69f-fc6e66f87a2c,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,325,28933.0,7.0
97,True,24.0,,,1997-05-21,,Utah,,,4243241.0,21552.0,[<NFLPosition.OL: 'OL'>],Jordan, 00-0035543,#jordanagasiva-NFL-FA-0,75,Mililani,,,,InjuryStatus.NA,Agasiva,,,0.0,,6667,NFLPosition.G,,PracticeParticipation.NA,14241.0,,jordan,jordanagasiva,agasiva,9999999.0,Sport.NFL,b4565520-ee0d-4d4a-a3dd-7f8c17a9196c,,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,320,32563.0,3.0
98,False,27.0,,,1994-02-01,,Rutgers,,,2982809.0,19398.0,[<NFLPosition.WR: 'WR'>],Carlton,00-0033599,#carltonagudosi-NFL-FA-14,78,Franklin,,,,InjuryStatus.NA,Agudosi,,1567219258028.0,14.0,,4522,NFLPosition.WR,,PracticeParticipation.NA,12364.0,,carlton,carltonagudosi,agudosi,9999999.0,Sport.NFL,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,696192.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,220,30482.0,5.0
99,True,24.0,,,1998-04-25,,Norfolk State,,,4030779.0,22258.0,[<NFLPosition.DB: 'DB'>],Bobby,,#bobbyprice-NFL-DET-27,75,Bishop Sullivan (VA),,,,InjuryStatus.IR,Price,,1666536919018.0,27.0,,7259,NFLPosition.DB,,PracticeParticipation.NA,14849.0,,bobby,bobbyprice,price,9999999.0,Sport.NFL,b80be347-fd65-4a40-bdad-e11c75bded39,,NFLPlayerStatus.INACTIVE,921347.0,NFLTeam.DET,208,33190.0,2.0
100,False,32.0,,,1989-02-12,,West Virginia,,,15001.0,14391.0,[<NFLPosition.DB: 'DB'>],Keith,00-0029422,#keithtandy-NFL-FA-35,70,Christian County (KY),,,,InjuryStatus.NA,Tandy,,1543987259889.0,35.0,,1196,NFLPosition.FS,,PracticeParticipation.NA,8318.0,,keith,keithtandy,tandy,9999999.0,Sport.NFL,e597cba3-fa90-4ce2-85e7-3e0bed1791d5,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,205,25884.0,10.0
101,True,25.0,,,1996-10-27,,Kansas State,,,3886636.0,21023.0,[<NFLPosition.RB: 'RB'>],Alex, 00-0035512,#alexbarnes-NFL-FA-39,72,Pittsburg,,,,InjuryStatus.NA,Barnes,,1567191054464.0,39.0,,6031,NFLPosition.RB,,PracticeParticipation.NA,13452.0,,alex,alexbarnes,barnes,9999999.0,Sport.NFL,e63d39ab-704f-40ad-9036-b8bad7ece8bb,868507.0,NFLPlayerStatus.ACTIVE,,NFLTeam.NA,226,32419.0,3.0
102,True,24.0,,,1998-10-15,,Stanford,1.0,C,,,[<NFLPosition.OL: 'OL'>],Drew,,#drewdalman-NFL-ATL-67,75,Palma (CA),,,,InjuryStatus.NA,Dalman,,1662484835128.0,67.0,,7725,NFLPosition.OL,,PracticeParticipation.NA,15584.0,,drew,drewdalman,dalman,9999999.0,Sport.NFL,d2710837-baa1-46e3-94c8-7dffe08c93bb,,NFLPlayerStatus.ACTIVE,1060298.0,NFLTeam.ATL,300,,1.0
103,False,31.0,,,1990-02-01,,Rutgers,,,15888.0,15234.0,[<NFLPosition.DB: 'DB'>],Marcus,00-0030127,#marcuscooper-NFL-FA-31,74,Bloomfield (CT),,,,InjuryStatus.NA,Cooper,,1565730006323.0,31.0,,1583,NFLPosition.CB,,PracticeParticipation.NA,9082.0,8641.0,marcus,marcuscooper,cooper,9999999.0,Sport.NFL,38709da2-bd62-45f9-a7cd-f209879aca81,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,197,26875.0,9.0
104,True,36.0,,,1986-09-05,,Texas,1.0,QB,13199.0,11047.0,[<NFLPosition.QB: 'QB'>],Colt,00-0027688,#coltmccoy-NFL-ARI-12,73,Jim Ned (TX),,,,InjuryStatus.QUESTIONABLE,McCoy,,1671070831047.0,12.0,,533,NFLPosition.QB,,PracticeParticipation.NA,6444.0,5699.0,colt,coltmccoy,mccoy,288.0,Sport.NFL,3699dfd9-d437-43f7-b674-adbb31e7e64b,306296.0,NFLPlayerStatus.ACTIVE,306296.0,NFLTeam.ARI,212,24060.0,12.0
105,False,26.0,,,1992-04-17,,Iowa,,,2582441.0,17125.0,[<NFLPosition.DB: 'DB'>],John,,#johnlowdermilk-NFL-FA-33,"6'1""",,,,,InjuryStatus.NA,Lowdermilk,,,33.0,,2657,NFLPosition.CB,,PracticeParticipation.NA,10809.0,,john,johnlowdermilk,lowdermilk,9999999.0,Sport.NFL,df6aa22c-9baf-421d-af09-8bc6638731f6,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,210,28686.0,1.0
106,False,28.0,,,1993-04-23,,Oregon,,,2576971.0,16814.0,[<NFLPosition.OL: 'OL'>],Jake,00-0032196,#jakefisher-NFL-FA-74,78,Traverse City West (MI),,,,InjuryStatus.NA,Fisher,,1557761711253.0,74.0,,2358,NFLPosition.T,,PracticeParticipation.NA,10265.0,10385.0,jake,jakefisher,fisher,9999999.0,Sport.NFL,aacd2e1d-0882-4698-87dc-f033382257a7,,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,305,28441.0,7.0
107,False,26.0,,,1991-11-11,,South Carolina,,,16022.0,15019.0,[<NFLPosition.WR: 'WR'>],Ace,,#acesanders-NFL-FA-18,"5'7""",,,,,InjuryStatus.NA,Sanders,,,18.0,,1450,NFLPosition.WR,,PracticeParticipation.NA,,,ace,acesanders,sanders,9999999.0,Sport.NFL,e506364d-fe69-48c7-8b84-a49603b0a7b6,553026.0,NFLPlayerStatus.INACTIVE,,NFLTeam.NA,173,,3.0
